686	2773	1
686	2957	1
686	2963	3
686	3305	1
686	3376	1
686	4099	1
686	4215	2
686	4271	1
686	4293	1
686	4378	1
686	4458	1
686	4852	3
686	5088	3
686	5091	1
686	5097	1
686	5257	1
686	5388	24
686	5487	4
686	5851	1
686	6113	2
686	6165	1
686	6229	2
686	6334	1
686	6368	1
686	6377	4
686	6631	1
686	6676	2
686	6909	11
686	6973	4
686	7011	9
686	7129	1
686	7222	1
686	7235	18
686	7248	1
686	7344	3
686	7455	1
686	7508	3
686	7521	1
686	7807	1
686	7995	1
686	8080	1
686	8224	3
686	8303	1
686	8435	2
686	8511	4
686	8653	6
686	8678	15
686	8712	4
686	8780	1
686	8798	3
686	8872	1
686	8942	2
686	9053	4
686	9135	1
686	9186	1
686	9279	1
686	9464	2
686	9534	1
686	9609	11
686	9828	2
686	9902	2
686	10294	1
686	10296	1
686	10298	1
686	10370	2
686	10871	1
686	11138	24
686	11390	4
686	11592	1
686	11695	3
686	11865	1
686	11960	1
686	12109	4
686	12167	1
686	12315	4
721	2084	2
721	2090	2
721	2344	2
721	3331	1
721	3932	2
721	4825	1
721	5079	2
721	5388	1
721	5664	1
721	5848	1
721	6377	1
721	7455	1
721	8529	10
721	8678	2
721	8816	1
721	8869	1
721	11364	2
721	11366	2
721	11378	1
721	11865	8
721	11907	1
721	12021	1
721	12174	1
752	4619	1
752	5780	1
752	8144	1
752	11418	3
763	954	1
763	1037	1
763	5097	1
763	6631	1
763	10024	1
763	12178	1
779	1605	1
779	2344	1
779	2455	1
779	2957	1
779	3342	1
779	3441	1
779	3530	1
779	3574	3
779	4253	1
779	4311	1
779	4825	3
779	5026	1
779	6333	1
779	6340	1
779	7235	1
779	8401	1
779	9186	1
779	10298	1
779	11354	1
779	12104	1
797	1830	1
797	2455	1
797	6113	1
797	6676	1
797	7006	1
806	1605	1
806	1922	1
806	1968	1
806	2038	1
806	2189	1
806	3441	1
806	3504	4
806	3930	2
806	4014	1
806	4253	3
806	5640	2
806	6333	1
806	6340	1
806	6676	1
806	7235	1
806	8405	1
806	9274	1
806	9544	1
806	9590	1
806	10100	1
806	10599	1
806	10752	1
806	11316	1
806	11354	1
806	11816	1
894	2244	1
894	3267	3
894	3441	4
894	3482	3
894	3968	1
894	4208	1
894	6271	1
894	6676	1
894	9544	1
894	10100	1
894	10136	2
894	10752	1
894	12144	1
915	4478	1
915	4581	1
915	5388	1
915	7011	4
915	11974	1
954	5603	1
954	10785	1
973	2497	1
973	3574	1
973	7094	5
973	7189	1
973	7365	1
973	8780	1
973	10507	1
1037	1124	1
1037	1147	1
1037	1262	2
1037	1676	2
1037	1822	10
1037	1830	3
1037	1838	6
1037	1893	1
1037	1922	1
1037	2000	1
1037	2152	3
1037	2733	1
1037	2765	1
1037	3174	1
1037	3267	1
1037	3423	1
1037	3901	2
1037	4458	1
1037	4688	4
1037	4717	1
1037	5097	1
1037	5176	10
1037	5388	10
1037	5568	4
1037	5583	14
1037	5600	29
1037	5664	7
1037	5867	1
1037	5970	1
1037	6113	2
1037	6229	2
1037	6333	1
1037	6676	1
1037	6685	5
1037	7039	1
1037	7235	5
1037	7508	2
1037	8080	2
1037	8144	6
1037	8152	2
1037	8169	1
1037	8317	1
1037	8324	2
1037	8401	1
1037	8441	14
1037	8678	4
1037	8911	1
1037	8947	2
1037	9186	1
1037	9222	3
1037	9354	3
1037	9453	1
1037	9902	1
1037	10016	2
1037	10050	2
1037	10298	1
1037	10420	1
1037	10912	1
1037	11094	1
1037	11138	2
1037	11403	1
1037	11853	1
1037	11974	1
1037	11981	1
1049	5600	1
1049	8455	4
1050	1823	4
1050	4136	1
1050	5327	2
1050	7235	1
1050	8511	1
1050	10546	1
1074	1254	5
1074	2898	5
1074	5953	5
1074	9544	5
1088	1917	1
1088	4208	1
1088	6631	4
1088	7094	2
1088	8324	2
1088	8441	1
1088	9186	1
1088	11853	1
1097	2152	2
1097	2497	1
1097	2765	2
1097	3553	1
1097	4825	1
1097	5388	1
1097	6229	1
1097	7094	3
1097	7225	1
1097	8869	1
1097	10507	1
1097	10599	1
1097	11138	1
1106	1973	1
1106	2199	2
1106	2455	1
1106	3175	2
1106	3530	1
1106	3574	1
1106	4253	1
1106	4311	1
1106	8398	1
1106	10294	1
1106	11094	1
1116	1124	1
1116	1235	1
1116	2038	1
1116	2963	1
1116	3553	1
1116	4020	1
1116	4122	1
1116	5251	1
1116	5388	1
1116	6165	1
1116	6229	1
1116	6801	1
1116	7094	1
1116	8212	1
1116	8700	1
1116	8816	1
1116	9875	1
1116	10294	1
1116	10669	2
1116	10912	1
1116	11224	1
1116	11299	1
1116	11310	1
1116	11328	1
1116	11865	1
1116	11931	1
1116	11995	1
1124	1676	1
1124	1968	1
1124	1973	1
1124	2152	2
1124	2195	1
1124	2428	1
1124	5026	2
1124	5079	2
1124	5664	1
1124	7792	1
1124	8678	1
1124	11251	1
1124	11328	1
1124	11995	1
1147	1605	1
1147	2152	1
1147	3093	2
1147	3174	1
1147	4659	1
1147	4852	1
1147	5963	2
1147	6676	1
1147	10620	1
1147	10943	1
1147	12315	1
1235	3441	3
1235	3901	1
1235	5640	1
1248	2344	2
1248	2455	1
1248	2497	1
1248	4825	7
1248	5079	3
1248	5664	4
1248	6801	2
1248	6996	1
1248	8678	5
1248	9775	2
1248	9875	2
1248	10511	1
1248	10841	1
1248	11907	1
1248	12082	1
1254	2898	8
1254	3044	1
1254	3530	1
1254	5953	8
1254	6676	1
1254	7455	1
1254	9544	10
1257	1620	3
1257	2152	1
1257	2344	8
1257	3296	3
1257	5079	11
1257	6519	1
1257	6802	1
1257	8678	2
1257	9875	2
1257	11354	1
1257	11760	1
1257	11865	2
1257	11907	2
1261	1620	1
1261	1830	1
1261	2038	1
1261	2152	1
1261	3022	1
1261	4253	1
1261	5851	1
1261	5874	1
1261	7235	1
1262	5388	1
1262	5600	1
1262	11865	1
1262	12175	1
1265	2015	1
1265	3267	1
1265	3358	1
1265	5257	1
1265	5398	2
1265	5487	1
1265	6340	1
1265	6631	2
1265	6676	1
1265	7227	1
1265	7235	1
1265	8303	1
1265	8324	1
1265	8780	1
1265	9544	2
1265	10016	1
1265	11931	1
1265	11976	2
1265	12206	1
1265	12315	2
1273	2340	1
1273	3748	1
1273	7235	2
1273	7557	7
1273	9012	1
1294	4494	1
1294	5841	1
1294	7094	1
1294	8816	1
1294	11931	1
1299	2428	1
1299	4494	1
1299	5841	1
1299	11138	2
1299	11931	1
1332	2152	1
1332	2455	2
1332	3441	8
1332	4208	1
1332	5719	1
1332	6990	1
1332	7559	1
1332	7807	1
1332	8589	1
1332	9354	1
1332	10601	1
1332	10752	1
1332	10785	7
1332	10806	3
1332	10809	1
1332	10943	1
1332	11931	1
1355	3093	1
1355	3504	1
1355	6637	1
1355	7235	1
1355	7344	1
1355	7508	1
1355	8700	1
1355	9058	1
1355	9186	1
1355	10669	1
1355	11890	1
1355	11931	1
1378	1605	1
1378	8589	1
1378	12106	2
1382	2765	1
1382	5780	1
1382	6631	2
1382	6676	1
1382	11960	1
1418	2344	1
1418	3331	1
1418	4825	7
1418	8827	2
1418	11853	2
1457	1605	2
1457	2592	1
1457	5388	1
1457	6340	1
1457	6676	1
1457	7094	2
1457	7235	1
1457	8080	1
1457	8144	1
1457	8152	1
1457	9143	1
1457	10599	1
1457	11599	1
1470	1605	2
1470	2256	1
1470	5388	1
1470	5568	1
1470	6676	1
1470	7235	1
1470	8324	1
1470	8441	1
1470	11865	1
1543	1662	1
1543	2152	4
1543	2428	1
1543	2963	1
1543	3093	1
1543	3390	1
1543	5026	1
1543	6676	2
1543	7455	1
1543	8081	1
1543	9058	1
1543	9186	1
1543	9544	2
1543	10024	1
1543	10296	1
1543	11138	1
1543	11418	1
1543	11960	2
1543	12119	1
1543	12144	4
1577	3441	1
1577	3482	1
1577	3492	1
1577	4176	1
1577	6271	1
1605	1748	1
1605	1893	7
1605	2152	4
1605	2189	3
1605	2199	2
1605	2256	5
1605	2428	1
1605	2455	7
1605	2497	1
1605	2733	2
1605	2785	17
1605	2991	1
1605	3022	1
1605	3088	3
1605	3093	56
1605	3175	1
1605	3317	1
1605	3331	2
1605	3376	2
1605	3441	6
1605	3471	1
1605	3492	1
1605	3504	1
1605	3558	2
1605	3574	2
1605	3683	1
1605	3708	3
1605	3796	5
1605	3834	3
1605	3851	8
1605	3996	6
1605	4099	3
1605	4176	1
1605	4208	9
1605	4253	5
1605	4256	1
1605	4336	1
1605	4345	1
1605	4458	4
1605	4581	1
1605	4659	1
1605	4747	1
1605	5024	9
1605	5026	1
1605	5038	1
1605	5257	1
1605	5388	3
1605	5568	4
1605	5603	1
1605	5664	8
1605	5719	13
1605	5729	10
1605	5867	3
1605	5874	1
1605	5933	1
1605	6229	13
1605	6333	6
1605	6334	6
1605	6340	9
1605	6368	3
1605	6519	1
1605	6631	1
1605	6676	19
1605	6693	1
1605	6720	3
1605	6787	10
1605	6973	1
1605	6996	4
1605	7039	3
1605	7129	1
1605	7161	1
1605	7235	22
1605	7455	1
1605	7484	7
1605	7557	1
1605	7559	1
1605	8018	4
1605	8081	1
1605	8224	1
1605	8324	3
1605	8441	10
1605	8511	2
1605	8568	1
1605	8589	89
1605	8678	2
1605	8700	1
1605	8780	4
1605	8872	14
1605	8927	1
1605	8935	2
1605	8947	2
1605	9012	5
1605	9053	1
1605	9058	3
1605	9090	8
1605	9135	1
1605	9186	7
1605	9274	1
1605	9345	2
1605	9464	1
1605	9728	1
1605	9875	1
1605	9902	1
1605	10016	3
1605	10050	2
1605	10294	1
1605	10298	16
1605	10599	25
1605	10602	1
1605	10628	1
1605	10634	1
1605	10659	2
1605	10669	6
1605	10752	5
1605	11403	1
1605	11418	2
1605	11464	2
1605	11491	2
1605	11592	2
1605	11853	1
1605	11865	1
1605	11890	1
1605	11931	2
1605	11954	3
1620	2344	5
1620	5079	3
1620	8678	1
1620	9208	1
1620	11865	1
1620	11907	1
1653	1662	2
1653	3968	1
1653	11138	1
1662	2152	5
1662	3968	1
1662	4253	1
1662	6631	1
1662	6676	2
1662	7006	1
1662	7455	4
1662	8401	1
1662	8678	1
1662	9544	2
1662	10420	2
1662	10620	1
1662	10943	2
1662	11138	1
1662	11418	2
1662	11931	1
1662	11960	1
1662	12144	5
1676	2199	1
1676	4293	1
1676	4853	1
1676	6720	2
1676	8653	1
1676	8947	1
1686	2189	1
1686	3022	1
1686	3504	1
1686	6333	1
1686	7094	1
1686	10599	1
1686	10628	1
1686	11931	2
1733	3553	3
1733	4852	2
1733	5239	2
1733	5568	1
1733	6142	1
1733	7094	11
1733	7235	1
1733	7508	1
1733	8441	2
1733	8872	1
1733	9154	1
1733	9902	1
1733	11979	1
1733	12206	1
1748	2152	1
1748	2327	1
1748	3175	1
1748	3267	1
1748	3441	1
1748	3553	1
1748	3996	1
1748	4208	1
1748	4458	1
1748	5568	1
1748	6065	1
1748	6229	3
1748	6333	2
1748	6340	2
1748	6676	2
1748	6909	1
1748	6990	5
1748	7225	1
1748	7484	1
1748	7557	5
1748	7559	13
1748	8816	1
1748	9135	1
1748	9345	3
1748	10599	1
1748	10601	1
1748	11359	1
1748	12018	1
1765	3574	6
1765	4253	1
1765	11853	1
1768	3376	1
1768	5487	1
1768	6340	1
1768	7235	2
1768	8435	1
1768	8678	1
1768	9354	1
1768	10943	12
1822	1830	3
1822	2205	1
1822	3423	1
1822	5600	1
1822	5664	2
1822	5867	1
1822	6685	1
1822	7365	1
1822	8144	1
1822	8441	1
1822	11131	1
1823	2096	1
1823	4136	5
1823	5388	6
1823	6229	1
1823	7011	2
1823	7235	2
1823	8511	1
1823	8653	1
1823	9186	1
1823	9609	3
1823	9902	3
1823	10370	1
1823	10546	1
1830	2152	1
1830	2189	1
1830	2205	2
1830	2963	1
1830	2991	1
1830	3022	1
1830	3174	1
1830	3530	1
1830	3996	2
1830	4581	1
1830	4671	1
1830	4716	5
1830	4717	9
1830	4852	1
1830	5084	1
1830	5176	2
1830	5388	10
1830	5568	1
1830	5583	2
1830	5600	1
1830	5664	3
1830	5848	1
1830	6113	2
1830	6229	1
1830	6676	1
1830	6685	1
1830	7365	7
1830	7807	1
1830	8224	2
1830	8927	1
1830	9186	1
1830	9208	2
1830	9222	1
1830	11138	1
1830	11954	1
1838	2152	1
1838	3022	1
1838	4253	1
1838	4688	1
1838	5176	1
1838	5191	1
1838	5388	1
1838	5568	2
1838	5583	1
1838	5600	2
1838	5970	1
1838	6340	1
1838	6631	1
1838	6676	2
1838	6720	1
1838	6996	1
1838	7235	1
1838	7365	1
1838	7455	10
1838	8324	1
1838	9053	1
1838	9186	1
1838	9222	1
1838	9544	3
1838	10943	2
1838	11813	1
1838	12144	3
1838	12147	1
1838	12182	1
1838	12315	1
1880	3423	1
1880	7365	2
1893	2152	1
1893	2256	1
1893	3441	1
1893	3851	1
1893	4253	1
1893	5600	1
1893	5780	2
1893	5874	1
1893	6676	2
1893	7039	6
1893	7235	1
1893	7455	1
1893	8048	1
1893	8441	1
1893	10050	1
1893	10599	1
1893	11154	1
1893	11931	1
1893	11995	1
1893	12167	1
1908	2152	2
1908	2256	1
1908	6229	1
1908	6676	1
1908	7792	1
1908	8212	1
1908	10050	1
1908	10316	1
1908	11271	1
1908	11299	1
1908	11954	1
1917	6631	1
1917	6676	1
1917	7455	1
1917	7914	1
1917	9544	3
1917	12119	3
1917	12144	2
1922	2327	1
1922	3441	1
1922	4253	1
1922	5097	1
1922	5780	1
1922	8441	1
1922	9544	1
1922	10298	1
1968	1973	3
1968	2016	1
1968	3175	1
1968	3331	1
1968	3574	2
1968	3774	1
1968	3834	1
1968	4825	1
1968	4956	3
1968	5079	1
1968	5388	2
1968	6229	1
1968	6720	1
1968	8080	1
1968	8529	1
1968	8780	1
1968	8911	1
1968	9274	1
1968	11131	1
1968	11272	2
1968	11316	5
1968	11366	1
1968	11378	5
1968	11865	4
1968	11976	1
1973	2084	1
1973	2199	1
1973	2350	1
1973	2428	1
1973	3175	1
1973	4951	1
1973	7235	2
1973	8317	1
1973	9544	1
1973	11094	1
1973	11328	2
1973	11813	1
2000	10943	1
2015	2016	1
2015	2084	1
2015	2152	1
2015	2344	1
2015	3183	1
2015	3342	1
2015	3358	1
2015	4458	2
2015	4825	1
2015	5091	1
2015	5257	1
2015	5388	1
2015	5398	1
2015	5487	1
2015	6340	1
2015	6631	1
2015	7235	1
2015	8678	1
2015	11131	6
2015	11418	1
2015	11813	1
2015	11931	1
2015	11976	2
2016	2084	1
2016	2350	1
2016	4458	1
2016	6631	1
2016	7302	1
2016	9032	1
2016	11131	2
2016	11378	1
2016	11418	1
2016	11976	3
2038	2084	1
2038	2765	1
2038	3441	1
2038	3478	1
2038	4020	1
2038	4311	1
2038	4825	3
2038	5780	1
2038	5848	1
2038	5874	1
2038	6676	5
2038	7094	1
2038	8678	1
2038	9544	1
2038	9728	1
2038	10669	1
2038	11418	1
2038	11760	1
2038	11816	1
2038	11853	1
2038	11931	2
2038	12125	1
2045	3441	2
2045	3478	3
2045	3504	1
2045	4185	1
2045	4186	2
2045	4208	1
2045	5640	1
2045	8421	1
2045	9544	1
2045	10669	1
2045	10785	1
2051	4253	2
2051	6676	1
2051	7227	1
2051	7235	1
2051	8404	1
2051	8421	1
2051	8653	1
2051	11865	1
2082	2152	1
2082	3305	1
2082	5088	2
2082	6113	1
2082	7235	1
2082	8224	1
2082	8678	1
2082	9135	1
2082	11695	1
2084	2152	1
2084	2344	1
2084	2350	1
2084	2731	1
2084	4825	1
2084	5191	1
2084	5388	3
2084	6340	1
2084	6676	1
2084	7227	1
2084	8529	1
2084	8568	1
2084	9032	1
2084	10943	1
2084	11813	1
2084	11931	1
2084	11976	1
2084	12125	1
2090	11364	2
2090	11366	3
2090	11865	1
2096	4136	1
2096	5388	1
2096	7094	1
2096	9760	1
2096	11138	2
2107	4014	1
2107	5848	1
2107	9599	1
2107	10599	1
2107	10943	1
2152	2205	1
2152	2256	1
2152	2350	1
2152	2501	1
2152	2765	2
2152	2785	1
2152	2957	1
2152	2991	1
2152	3088	1
2152	3093	2
2152	3205	1
2152	3267	1
2152	3291	1
2152	3342	1
2152	3390	1
2152	3423	1
2152	3441	10
2152	3478	1
2152	3504	1
2152	3530	1
2152	3647	1
2152	3851	1
2152	3930	1
2152	3996	1
2152	4020	1
2152	4099	4
2152	4136	1
2152	4143	2
2152	4208	4
2152	4253	4
2152	4256	5
2152	4340	1
2152	4458	1
2152	4659	1
2152	4747	3
2152	4825	11
2152	4949	1
2152	5012	1
2152	5026	7
2152	5079	1
2152	5088	1
2152	5091	2
2152	5097	1
2152	5176	2
2152	5251	1
2152	5257	1
2152	5388	14
2152	5568	1
2152	5583	1
2152	5600	1
2152	5664	3
2152	5719	1
2152	5780	1
2152	5970	1
2152	5993	1
2152	6113	2
2152	6229	4
2152	6333	1
2152	6340	2
2152	6377	1
2152	6631	3
2152	6676	5
2152	6787	1
2152	6973	1
2152	6990	5
2152	7011	4
2152	7094	8
2152	7189	1
2152	7227	1
2152	7235	18
2152	7455	1
2152	7521	1
2152	7559	5
2152	7748	7
2152	7792	2
2152	7901	2
2152	8007	1
2152	8317	1
2152	8324	3
2152	8421	1
2152	8441	1
2152	8653	3
2152	8678	3
2152	8827	2
2152	8838	1
2152	8857	1
2152	8872	3
2152	8911	1
2152	8927	1
2152	9135	1
2152	9186	2
2152	9279	1
2152	9343	1
2152	9544	2
2152	9590	1
2152	9609	2
2152	9728	1
2152	9775	1
2152	9875	1
2152	10024	1
2152	10100	1
2152	10296	1
2152	10420	3
2152	10461	1
2152	10599	1
2152	10601	1
2152	10659	1
2152	10785	2
2152	10809	1
2152	10841	1
2152	10912	1
2152	10943	3
2152	11131	3
2152	11138	2
2152	11164	1
2152	11251	3
2152	11272	1
2152	11354	1
2152	11415	1
2152	11418	1
2152	11458	2
2152	11592	1
2152	11695	2
2152	11887	2
2152	11912	1
2152	11916	1
2152	11931	5
2152	11942	1
2152	11947	1
2152	11954	1
2152	11960	3
2152	11976	1
2152	11995	4
2152	12018	1
2152	12100	1
2152	12113	1
2152	12144	1
2152	12175	1
2189	2455	3
2189	2497	1
2189	2501	1
2189	3022	1
2189	3504	1
2189	3574	2
2189	3796	2
2189	3930	1
2189	4253	2
2189	5388	1
2189	5719	3
2189	6229	1
2189	6637	2
2189	6676	2
2189	6787	1
2189	6973	1
2189	8589	1
2189	8678	1
2189	9135	1
2189	9872	1
2189	10100	1
2189	10599	2
2189	11251	1
2189	11816	1
2189	11931	1
2189	11960	1
2195	2873	2
2195	3774	1
2195	5026	1
2195	7277	1
2195	11316	2
2195	12104	1
2199	2256	2
2199	2455	1
